"","UserIDs_in","MoYr","X.x","intercept","CTleaf_out.slope","CTleaf2.slope","Date","rdref","q10","LMA_g.m2","R_calc","sDate","Site.x","Plot.x","Spp","Treatment.x","site","Species.x","ï..UserIDs_in","X..N..as.received","X..N.adjusted","Nmass..g.N.kg.1.","X.y","X.1","X.2","Site.y","Plot.y","Species.y","Treatment.y","Narea"
"497","NM5MC",2019-10-01,23,-0.0889368329846487,0.122929391662166,-0.00103260493495062,2019-10-18,10.3700295751155,2.04008495000076,189.2157,"R.mass","2019-10-18","NM","5","M","C","NM","M","NM5MC",1.28,1.42,14.17,NA,NA,NA,"NM","5","M","C",2.68686294
"498","NM5MC",2019-12-01,498,-1.34093104611127,0.101934284274672,-0.000786434182426984,2019-12-14,2.04603688809462,1.87035032245708,163.7189,"R.area","2019-12-14","NM","5","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","NM5MC",2019-12-01,222,0.468673300057414,0.101934284274672,-0.000786434182426984,2019-12-14,12.4972552838714,1.87035032245708,163.7189,"R.mass","2019-12-14","NM","5","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","NM5MC",2020-02-01,142,0.12539188257725,0.129975229361334,-0.00115335322145205,2020-02-15,14.2097287492354,2.06076172297264,162.0619,"R.mass","2020-02-15","NM","5","M","C","NM","M","NM5MC",1.77,1.96,19.62,NA,NA,NA,"NM","5","M","C",3.17641324
"501","NM5MC",2020-02-01,418,-1.69438503538821,0.129975229361333,-0.00115335322145204,2020-02-15,2.30285563958571,2.06076172297264,162.0619,"R.area","2020-02-15","NM","5","M","C","NM","M","NM5MC",1.77,1.96,19.62,NA,NA,NA,"NM","5","M","C",3.17641324
"502","NM5MC",2020-04-01,266,0.811212228813722,0.0579147359703188,-1.73711706860016e-05,2020-04-10,9.47089722267662,1.76908378037778,102.090678,"R.mass","2020-04-10","NM","5","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","NM5MC",2020-04-01,542,-1.4706816318106,0.0579147359703188,-1.73711706860016e-05,2020-04-10,0.966890318731373,1.76908378037778,102.090678,"R.area","2020-04-10","NM","5","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","NM5MC",2020-06-01,354,-1.22709893423375,0.054352657829944,0.000137080506278673,2020-06-11,1.24283222547892,1.84423919393741,146.296,"R.area","2020-06-11","NM","5","M","C","NM","M","NM5MC",1.09,1.21,12.1,NA,NA,NA,"NM","5","M","C",1.7701816
"505","NM5MC",2020-06-01,78,0.695024378176054,0.0543526578299439,0.000137080506278676,2020-06-11,8.49532608874422,1.84423919393741,146.296,"R.mass","2020-06-11","NM","5","M","C","NM","M","NM5MC",1.09,1.21,12.1,NA,NA,NA,"NM","5","M","C",1.7701816
"506","NM5MC",2020-07-01,90,1.00798936495647,0.0575334918773786,-5.91152081695339e-05,2020-07-31,11.1270564096869,1.72594946695971,136.6708,"R.mass","2020-07-31","NM","5","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","NM5MC",2020-07-01,366,-0.982190799550327,0.0575334918773786,-5.91152081695342e-05,2020-07-31,1.52074370115703,1.72594946695971,136.6708,"R.area","2020-07-31","NM","5","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","NM5MW",2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NM5MW",0.92,1.02,10.2,NA,NA,NA,"NM","5","M","W",NA
"509","NM5MW",2019-12-01,497,-1.54615653438847,0.0837908831163735,-0.00031823734936263,2019-12-14,1.41866629327079,1.97149109307268,147.722,"R.area","2019-12-14","NM","5","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","NM5MW",2019-12-01,221,0.366266615572871,0.0837908831163737,-0.000318237349362633,2019-12-14,9.60362229912127,1.97149109307269,147.722,"R.mass","2019-12-14","NM","5","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","NM5MW",2020-02-01,417,-1.77067724810668,0.126224031383152,-0.00115784794991232,2020-02-15,1.93724830706701,1.98043464615385,171.9244,"R.area","2020-02-15","NM","5","M","W","NM","M","NM5MW",1.29,1.43,14.31,NA,NA,NA,"NM","5","M","W",2.45851892
"512","NM5MW",2020-02-01,141,-0.00997681443050288,0.126224031383152,-0.00115784794991232,2020-02-15,11.2680242424404,1.98043464615385,171.9244,"R.mass","2020-02-15","NM","5","M","W","NM","M","NM5MW",1.29,1.43,14.31,NA,NA,NA,"NM","5","M","W",2.45851892
"513","NM5MW",2020-04-01,265,1.24991914252635,0.0244821586824407,0.000603924597522988,2020-04-10,9.3879409031997,1.72768763210911,125.431346,"R.mass","2020-04-10","NM","5","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","NM5MW",2020-04-01,541,-0.826077571391713,0.0244821586824406,0.000603924597522989,2020-04-10,1.17754206365679,1.72768763210911,125.431346,"R.area","2020-04-10","NM","5","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","NM5MW",2020-06-01,77,0.429408629613939,0.0835707264347759,-0.000420084628379301,2020-06-11,9.54601602929934,1.86948866099918,157.6279,"R.mass","2020-06-11","NM","5","M","W","NM","M","NM5MW",1.35,1.5,14.99,NA,NA,NA,"NM","5","M","W",2.3644185
"516","NM5MW",2020-06-01,353,-1.41810945715561,0.0835707264347762,-0.000420084628379306,2020-06-11,1.50471846006479,1.86948866099918,157.6279,"R.area","2020-06-11","NM","5","M","W","NM","M","NM5MW",1.35,1.5,14.99,NA,NA,NA,"NM","5","M","W",2.3644185
"517","NM5MW",2020-07-01,89,0.879505950642914,0.038970241919454,0.000512250402231708,2020-07-31,8.79267070503827,1.90756511578685,172.011,"R.mass","2020-07-31","NM","5","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","NM5MW",2020-07-01,365,-0.880690900082333,0.0389702419194539,0.000512250402231711,2020-07-31,1.51243608064434,1.90756511578685,172.011,"R.area","2020-07-31","NM","5","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","NM6GC",2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NM6GC",1.06,1.17,11.72,NA,NA,NA,"NM","6","G","C",NA
"520","NM6GC",2019-12-01,220,-1.40547082405316,0.110663600642526,-0.000325594920267758,2019-12-14,3.18235779441618,2.56982690960665,249.1704,"R.mass","2019-12-14","NM","6","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","NM6GC",2019-12-01,496,-2.79508910327322,0.110663600642526,-0.000325594920267761,2019-12-14,0.792949364577797,2.56982690960665,249.1704,"R.area","2019-12-14","NM","6","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","NM6GC",2020-02-01,412,-2.95532063151061,0.136174174949882,-0.000739165833247014,2020-02-16,0.987138521357184,2.69705067364775,247.3622,"R.area","2020-02-16","NM","6","G","C","NM","G","NM6GC",1.67,1.85,18.48,NA,NA,NA,"NM","6","G","C",4.5762007
"523","NM6GC",2020-02-01,136,-1.55841901180777,0.136174174949882,-0.000739165833247013,2020-02-16,3.99066034081676,2.69705067364775,247.3622,"R.mass","2020-02-16","NM","6","G","C","NM","G","NM6GC",1.67,1.85,18.48,NA,NA,NA,"NM","6","G","C",4.5762007
"524","NM6GC",2020-04-01,256,-0.720793169648726,0.0801281134899871,0.000105347286485052,2020-04-11,3.85068756880341,2.34891795665454,266.067872,"R.mass","2020-04-11","NM","6","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","NM6GC",2020-04-01,532,-2.04479701450167,0.0801281134899871,0.000105347286485053,2020-04-11,1.02454424716838,2.34891795665454,266.067872,"R.area","2020-04-11","NM","6","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","NM6GC",2020-06-01,352,0.23496086995668,-0.0613365625237375,0.00217676067911196,2020-06-11,1.06398599826577,1.60803785849308,221.8334,"R.area","2020-06-11","NM","6","G","C","NM","G","NM6GC",1.55,1.72,17.15,NA,NA,NA,"NM","6","G","C",3.81553448
"527","NM6GC",2020-06-01,76,1.74078949924587,-0.0613365625237367,0.00217676067911194,2020-06-11,4.79632912927346,1.60803785849308,221.8334,"R.mass","2020-06-11","NM","6","G","C","NM","G","NM6GC",1.55,1.72,17.15,NA,NA,NA,"NM","6","G","C",3.81553448
"528","NM6GC",2020-07-01,88,1.2987205948687,-0.0131922046589725,0.0015176160544563,2020-07-31,6.8034205817167,1.87177275782901,182.3377,"R.mass","2020-07-31","NM","6","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","NM6GC",2020-07-01,364,-0.403174221834637,-0.0131922046589723,0.0015176160544563,2020-07-31,1.24052006100289,1.87177275782901,182.3377,"R.area","2020-07-31","NM","6","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","NM6GW",2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NM6GW",1.23,1.36,13.64,NA,NA,NA,"NM","6","G","W",NA
"531","NM6GW",2019-12-01,219,-0.619617644788243,0.073435182395995,0.000140488875696054,2019-12-14,3.68425178800539,2.23579364129075,240,"R.mass","2019-12-14","NM","6","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","NM6GW",2019-12-01,495,-2.04673400042839,0.073435182395995,0.000140488875696054,2019-12-14,0.884220429121292,2.23579364129075,240,"R.area","2019-12-14","NM","6","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","NM6GW",2020-02-01,411,-2.35498509119713,0.100716618403235,-0.00023773953301042,2020-02-16,1.01444651744509,2.43098473869946,254.1906,"R.area","2020-02-16","NM","6","G","W","NM","G","NM6GW",1.19,1.32,13.15,NA,NA,NA,"NM","6","G","W",3.35531592
"534","NM6GW",2020-02-01,135,-0.985314191529737,0.100716618403235,-0.000237739533010421,2020-02-16,3.99088918884131,2.43098473869946,254.1906,"R.mass","2020-02-16","NM","6","G","W","NM","G","NM6GW",1.19,1.32,13.15,NA,NA,NA,"NM","6","G","W",3.35531592
"535","NM6GW",2020-04-01,255,-0.33431694081379,0.0654441226261938,0.000242945986437898,2020-04-11,4.27860647388851,2.17257743215514,259.18145,"R.mass","2020-04-11","NM","6","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","NM6GW",2020-04-01,531,-1.68454382423682,0.0654441226261934,0.000242945986437904,2020-04-11,1.10893542988181,2.17257743215514,259.18145,"R.area","2020-04-11","NM","6","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","NM6GW",2020-06-01,351,-1.06178318231435,0.0222352595505968,0.000960701554146146,2020-06-11,1.09914958668442,2.01920399643344,191.5827,"R.area","2020-06-11","NM","6","G","W","NM","G","NM6GW",1.32,1.47,14.69,NA,NA,NA,"NM","6","G","W",2.81626569
"538","NM6GW",2020-06-01,75,0.590652527483189,0.0222352595505971,0.000960701554146142,2020-06-11,5.73720689125072,2.01920399643344,191.5827,"R.mass","2020-06-11","NM","6","G","W","NM","G","NM6GW",1.32,1.47,14.69,NA,NA,NA,"NM","6","G","W",2.81626569
"539","NM6GW",2020-07-01,87,0.121603375645706,0.0353836646419482,0.000741330817386056,2020-07-31,4.34717736362666,2.06370323360286,240.0202,"R.mass","2020-07-31","NM","6","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","NM6GW",2020-07-01,363,-1.30542881686958,0.035383664641948,0.000741330817386059,2020-07-31,1.04341038025314,2.06370323360285,240.0202,"R.area","2020-07-31","NM","6","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","NM6MC",2019-10-01,298,-1.24688682135498,0.0718104500170939,-0.000214175346442543,2019-10-18,1.51363620306633,1.8423037507946,152.7473,"R.area","2019-10-18","NM","6","M","C","NM","M","NM6MC",1.25,1.39,13.89,NA,NA,NA,"NM","6","M","C",2.12318747
"542","NM6MC",2019-10-01,22,0.632083535672744,0.0718104500170943,-0.000214175346442549,2019-10-18,9.90941380349332,1.8423037507946,152.7473,"R.mass","2019-10-18","NM","6","M","C","NM","M","NM6MC",1.25,1.39,13.89,NA,NA,NA,"NM","6","M","C",2.12318747
"543","NM6MC",2019-12-01,218,0.423036871608742,0.0942647944409259,-0.0005913519677409,2019-12-14,11.134648719502,1.90974926875587,150.48,"R.mass","2019-12-14","NM","6","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","NM6MC",2019-12-01,494,-1.47088822238062,0.094264794440926,-0.000591351967740902,2019-12-14,1.67554193931066,1.90974926875587,150.48,"R.area","2019-12-14","NM","6","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","NM6MC",2020-02-01,410,-1.45055620603065,0.0552859126274296,0.000194750751491168,2020-02-16,1.054757443729,1.91599007988052,108.7678,"R.area","2020-02-16","NM","6","M","C","NM","M","NM6MC",1.46,1.62,16.2,NA,NA,NA,"NM","6","M","C",1.76203836
"546","NM6MC",2020-02-01,134,0.76798373821558,0.0552859126274294,0.00019475075149117,2020-02-16,9.69733178136362,1.91599007988052,108.7678,"R.mass","2020-02-16","NM","6","M","C","NM","M","NM6MC",1.46,1.62,16.2,NA,NA,NA,"NM","6","M","C",1.76203836
"547","NM6MC",2020-04-01,254,-0.103768078842062,0.13269839044374,-0.00113339205117986,2020-04-11,12.2474977431955,2.13889187360326,98.191369,"R.mass","2020-04-11","NM","6","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","NM6MC",2020-04-01,530,-2.42460503838354,0.132698390443741,-0.00113339205117986,2020-04-11,1.20259857022878,2.13889187360326,98.191369,"R.area","2020-04-11","NM","6","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","NM6MC",2020-06-01,74,1.22559622337994,0.00265866144774947,0.0009713880363088,2020-06-11,6.68041614167863,1.66909344650813,133.5095,"R.mass","2020-06-11","NM","6","M","C","NM","M","NM6MC",1.19,1.32,13.18,NA,NA,NA,"NM","6","M","C",1.7623254
"550","NM6MC",2020-06-01,350,-0.787986419245036,0.0026586614477498,0.000971388036308794,2020-06-11,0.891899018867443,1.66909344650813,133.5095,"R.area","2020-06-11","NM","6","M","C","NM","M","NM6MC",1.19,1.32,13.18,NA,NA,NA,"NM","6","M","C",1.7623254
"551","NM6MC",2020-07-01,86,0.893449940576166,0.038825704158567,0.00036060394046616,2020-07-31,8.08063135383841,1.76572083448618,154.1739,"R.mass","2020-07-31","NM","6","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","NM6MC",2020-07-01,362,-0.976224152303344,0.0388257041585672,0.000360603940466156,2020-07-31,1.24582245028355,1.76572083448618,154.1739,"R.area","2020-07-31","NM","6","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","NM6MW",2019-10-01,297,-2.16407137858691,0.133324341152531,-0.00113605353207683,2019-10-18,1.58249654642247,2.14945999502331,157.8255,"R.area","2019-10-18","NM","6","M","W","NM","M","NM6MW",1.1,1.22,12.21,NA,NA,NA,"NM","6","M","W",1.9254711
"554","NM6MW",2019-10-01,21,-0.317806091919339,0.133324341152531,-0.00113605353207683,2019-10-18,10.0268749119912,2.14945999502331,157.8255,"R.mass","2019-10-18","NM","6","M","W","NM","M","NM6MW",1.1,1.22,12.21,NA,NA,NA,"NM","6","M","W",1.9254711
"555","NM6MW",2019-12-01,217,0.865822088520758,0.0768713456140956,-0.000343377704788919,2019-12-14,13.1050108326591,1.81670533253815,139.4288,"R.mass","2019-12-14","NM","6","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","NM6MW",2019-12-01,493,-1.10437911376068,0.0768713456140957,-0.000343377704788921,2019-12-14,1.82721593438466,1.81670533253815,139.4288,"R.area","2019-12-14","NM","6","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","NM6MW",2020-02-01,133,0.707084883412963,0.0336532573137714,0.00070849486255109,2020-02-16,7.32450521624702,1.99527124681064,98.49068,"R.mass","2020-02-16","NM","6","M","W","NM","M","NM6MW",1.1,1.22,12.22,NA,NA,NA,"NM","6","M","W",1.201586296
"558","NM6MW",2020-02-01,409,-1.61070847115716,0.0336532573137714,0.00070849486255109,2020-02-16,0.721395499411716,1.99527124681064,98.49068,"R.area","2020-02-16","NM","6","M","W","NM","M","NM6MW",1.1,1.22,12.22,NA,NA,NA,"NM","6","M","W",1.201586296
"559","NM6MW",2020-04-01,253,0.178089073039801,0.120140654130067,-0.000978117393790282,2020-04-11,13.0695102440771,2.03877236409382,103.928484,"R.mass","2020-04-11","NM","6","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","NM6MW",2020-04-01,529,-2.08596319718947,0.120140654130067,-0.000978117393790284,2020-04-11,1.3582943862894,2.03877236409382,103.928484,"R.area","2020-04-11","NM","6","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","NM6MW",2020-06-01,349,-1.05162293144579,0.0306769035966144,0.000434955646359754,2020-06-11,0.987229185296904,1.68918617407007,121.1854,"R.area","2020-06-11","NM","6","M","W","NM","M","NM6MW",1.07,1.19,11.87,NA,NA,NA,"NM","6","M","W",1.44210626
"562","NM6MW",2020-06-01,73,1.05881074320347,0.0306769035966146,0.00043495564635975,2020-06-11,8.1464366606613,1.68918617407007,121.1854,"R.mass","2020-06-11","NM","6","M","W","NM","M","NM6MW",1.07,1.19,11.87,NA,NA,NA,"NM","6","M","W",1.44210626
"563","NM6MW",2020-07-01,85,0.61981658023609,0.0459854469831579,0.000305450087089042,2020-07-31,7.10187660186752,1.84518494447414,152.0447,"R.mass","2020-07-31","NM","6","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","NM6MW",2020-07-01,361,-1.26376414218513,0.0459854469831574,0.00030545008708905,2020-07-31,1.07980269736797,1.84518494447414,152.0447,"R.area","2020-07-31","NM","6","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
